"source_variable_id","target_variable","source_system","source_dataset","source_table","source_line","source_series_code","source_description","year","time_period","value","unit","unit_mult","frequency","sector_boundary","asset_block","account_boundary","price_basis","stock_flow_type","role_tag","source_file","provenance_status","notes"
"CORP_COMP","omega_CORP","BEA","NIPA","T11400","4","A442RC","Compensation of employees",1929,"1929-12-31",34242,"Millions of current dollars",6,"A","CORP","not_applicable","income_accounts","current_cost","compensation","income_account_ingredient","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/NIPA_T11400.csv","staged","Direct NIPA Table 1.14 line; no adjusted share is constructed here."
"CORP_COMP","omega_CORP","BEA","NIPA","T11400","4","A442RC","Compensation of employees",1930,"1930-12-31",30808,"Millions of current dollars",6,"A","CORP","not_applicable","income_accounts","current_cost","compensation","income_account_ingredient","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/NIPA_T11400.csv","staged","Direct NIPA Table 1.14 line; no adjusted share is constructed here."
"CORP_COMP","omega_CORP","BEA","NIPA","T11400","4","A442RC","Compensation of employees",1931,"1931-12-31",25369,"Millions of current dollars",6,"A","CORP","not_applicable","income_accounts","current_cost","compensation","income_account_ingredient","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/NIPA_T11400.csv","staged","Direct NIPA Table 1.14 line; no adjusted share is constructed here."
"CORP_COMP","omega_CORP","BEA","NIPA","T11400","4","A442RC","Compensation of employees",1932,"1932-12-31",19013,"Millions of current dollars",6,"A","CORP","not_applicable","income_accounts","current_cost","compensation","income_account_ingredient","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/NIPA_T11400.csv","staged","Direct NIPA Table 1.14 line; no adjusted share is constructed here."
"CORP_COMP","omega_CORP","BEA","NIPA","T11400","4","A442RC","Compensation of employees",1933,"1933-12-31",18002,"Millions of current dollars",6,"A","CORP","not_applicable","income_accounts","current_cost","compensation","income_account_ingredient","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/NIPA_T11400.csv","staged","Direct NIPA Table 1.14 line; no adjusted share is constructed here."
"CORP_COMP","omega_CORP","BEA","NIPA","T11400","4","A442RC","Compensation of employees",1934,"1934-12-31",21045,"Millions of current dollars",6,"A","CORP","not_applicable","income_accounts","current_cost","compensation","income_account_ingredient","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/NIPA_T11400.csv","staged","Direct NIPA Table 1.14 line; no adjusted share is constructed here."
"CORP_COMP","omega_CORP","BEA","NIPA","T11400","4","A442RC","Compensation of employees",1935,"1935-12-31",23056,"Millions of current dollars",6,"A","CORP","not_applicable","income_accounts","current_cost","compensation","income_account_ingredient","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/NIPA_T11400.csv","staged","Direct NIPA Table 1.14 line; no adjusted share is constructed here."
"CORP_COMP","omega_CORP","BEA","NIPA","T11400","4","A442RC","Compensation of employees",1936,"1936-12-31",26274,"Millions of current dollars",6,"A","CORP","not_applicable","income_accounts","current_cost","compensation","income_account_ingredient","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/NIPA_T11400.csv","staged","Direct NIPA Table 1.14 line; no adjusted share is constructed here."
"CORP_COMP","omega_CORP","BEA","NIPA","T11400","4","A442RC","Compensation of employees",1937,"1937-12-31",30548,"Millions of current dollars",6,"A","CORP","not_applicable","income_accounts","current_cost","compensation","income_account_ingredient","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/NIPA_T11400.csv","staged","Direct NIPA Table 1.14 line; no adjusted share is constructed here."
"CORP_COMP","omega_CORP","BEA","NIPA","T11400","4","A442RC","Compensation of employees",1938,"1938-12-31",27266,"Millions of current dollars",6,"A","CORP","not_applicable","income_accounts","current_cost","compensation","income_account_ingredient","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/NIPA_T11400.csv","staged","Direct NIPA Table 1.14 line; no adjusted share is constructed here."
"CORP_COMP","omega_CORP","BEA","NIPA","T11400","4","A442RC","Compensation of employees",1939,"1939-12-31",29816,"Millions of current dollars",6,"A","CORP","not_applicable","income_accounts","current_cost","compensation","income_account_ingredient","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/NIPA_T11400.csv","staged","Direct NIPA Table 1.14 line; no adjusted share is constructed here."
"CORP_COMP","omega_CORP","BEA","NIPA","T11400","4","A442RC","Compensation of employees",1940,"1940-12-31",32856,"Millions of current dollars",6,"A","CORP","not_applicable","income_accounts","current_cost","compensation","income_account_ingredient","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/NIPA_T11400.csv","staged","Direct NIPA Table 1.14 line; no adjusted share is constructed here."
"CORP_COMP","omega_CORP","BEA","NIPA","T11400","4","A442RC","Compensation of employees",1941,"1941-12-31",41598,"Millions of current dollars",6,"A","CORP","not_applicable","income_accounts","current_cost","compensation","income_account_ingredient","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/NIPA_T11400.csv","staged","Direct NIPA Table 1.14 line; no adjusted share is constructed here."
"CORP_COMP","omega_CORP","BEA","NIPA","T11400","4","A442RC","Compensation of employees",1942,"1942-12-31",52849,"Millions of current dollars",6,"A","CORP","not_applicable","income_accounts","current_cost","compensation","income_account_ingredient","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/NIPA_T11400.csv","staged","Direct NIPA Table 1.14 line; no adjusted share is constructed here."
"CORP_COMP","omega_CORP","BEA","NIPA","T11400","4","A442RC","Compensation of employees",1943,"1943-12-31",64141,"Millions of current dollars",6,"A","CORP","not_applicable","income_accounts","current_cost","compensation","income_account_ingredient","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/NIPA_T11400.csv","staged","Direct NIPA Table 1.14 line; no adjusted share is constructed here."
