"run_id","det_tag","include","LRinclude","p","r","q_tag","qY","qK","cell_id","status","fit_term_source","covariance_source","logLik","T_eff","T_eff_common","k_gamma","k_pi","k_det","k_sigma","k_total","ICOMP_pen_raw","RICOMP_pen_raw","ICOMP_pen","RICOMP_pen","ICOMP_flag","RICOMP_flag","ICOMP_stabilized","RICOMP_stabilized","AIC","BIC","HQ","AICc","theta_hat","alpha_y","alpha_k","Pi_11","Pi_12","Pi_21","Pi_22","SR_norm_total","share_Y","share_K","stability_margin","unit_root_count","unstable_count","unit_root_mismatch","fail_code","fail_msg","window_tag","window_start","window_end","dBIC","dAIC","dHQ"
1772640348,"SR_none__LR_trend","none","trend",1,1,"K_only",0,1,"p01_K_only_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",287.543493956953,63,57,2,4,0,3,9,-14.7731332144377,-13.5588071410919,0.381334029819804,0.381334029819804,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-557.086987913906,-538.699526503395,-549.940993831946,-553.257200679863,0.872372047101448,0.115497772589378,0.0856495568714314,0.115497772589378,-0.100757028309454,0.0856495568714314,-0.0747182792612626,0.438072500615655,0,1,0.0155895609035641,1,0,0,NA,NA,"shaikh_window",1947,2011,0,0,0
1772640348,"SR_none__LR_trend","none","trend",1,1,"sym",1,1,"p01_sym_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",287.63810987813,63,57,4,4,0,3,11,-14.7762613785679,-13.5598470073182,0.382520620912036,0.382520620912036,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-553.276219756259,-530.802655810079,-544.54222698942,-547.409553089593,0.872372047101448,0.115909422033923,0.0871688664017609,0.115909422033923,-0.10111613977808,0.0871688664017609,-0.0760436824264168,0.441447020373113,0.0866921808938495,0.996235145822445,0.0159401542775847,1,0,0,NA,NA,"shaikh_window",1947,2011,7.89687069331535,3.81076815764618,5.39876684252602
1772640348,"SR_none__LR_trend","none","trend",1,1,"Y_short",1,1,"p01_Y_short_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",287.63810987813,63,57,4,4,0,3,11,-14.7762613785679,-13.5598470073182,0.382520620912036,0.382520620912036,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-553.276219756259,-530.802655810079,-544.54222698942,-547.409553089593,0.872372047101448,0.115909422033923,0.0871688664017609,0.115909422033923,-0.10111613977808,0.0871688664017609,-0.0760436824264168,0.441447020373113,0.0866921808938495,0.996235145822445,0.0159401542775847,1,0,0,NA,NA,"shaikh_window",1947,2011,7.89687069331535,3.81076815764618,5.39876684252602
1772640348,"SR_none__LR_trend","none","trend",1,1,"K_short",1,1,"p01_K_short_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",287.63810987813,63,57,4,4,0,3,11,-14.7762613785679,-13.5598470073182,0.382520620912036,0.382520620912036,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-553.276219756259,-530.802655810079,-544.54222698942,-547.409553089593,0.872372047101448,0.115909422033923,0.0871688664017609,0.115909422033923,-0.10111613977808,0.0871688664017609,-0.0760436824264168,0.441447020373113,0.0866921808938495,0.996235145822445,0.0159401542775847,1,0,0,NA,NA,"shaikh_window",1947,2011,7.89687069331535,3.81076815764618,5.39876684252602
1772640348,"SR_none__LR_trend","none","trend",2,1,"K_only",0,2,"p02_K_only_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",287.028281600414,62,57,4,4,0,3,11,-14.9025877756242,-13.7664264189172,0.348681332352504,0.348681332352504,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-552.056563200828,-529.582999254648,-543.322570433989,-546.189896534161,0.818396973110858,0.0918260821289072,0.0493432477766636,0.0918260821289072,-0.0751501876669267,0.0493432477766636,-0.0403823646238805,0.697160419528445,0,1,0.00396575958849876,1,0,0,NA,NA,"shaikh_window",1947,2011,9.11652724874693,5.03042471307776,6.6184233979576
1772640348,"SR_none__LR_trend","none","trend",1,1,"Y_only",1,0,"p01_Y_only_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",282.3661693482,63,57,2,4,0,3,9,-14.6082097802688,-13.4287477984625,0.333480904460561,0.333480904460561,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-546.732338696399,-528.344877285888,-539.58634461444,-542.902551462357,0.872372047101448,0.0810617751414105,0.101784781663639,0.0810617751414105,-0.0707160267217896,0.101784781663639,-0.0887941983436824,0.089835779286683,1,0,0.0142692227132329,1,0,0,NA,NA,"shaikh_window",1947,2011,10.3546492175064,10.3546492175064,10.3546492175064
1772640348,"SR_none__LR_trend","none","trend",2,1,"K_short",2,1,"p02_K_short_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",288.641952097399,62,57,6,4,0,3,13,-14.9542826119994,-13.7605484660625,0.393603931978889,0.393603931978889,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-551.283904194798,-524.724237712949,-540.961912743078,-542.818787915728,0.818396973110858,0.0849212530327702,0.046652412221528,0.0849212530327702,-0.0694992964348004,0.046652412221528,-0.0381801929504185,0.683555034343249,0.368323211558538,0.676597962565109,0.00341664004676889,1,0,0,NA,NA,"shaikh_window",1947,2011,13.9752887904461,5.80308371910792,8.9790810888677
1772640348,"SR_none__LR_trend","none","trend",3,1,"K_only",0,3,"p03_K_only_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",287.282990928504,61,57,6,4,0,3,13,-15.0618930809811,-13.9292320626019,0.319655484604684,0.319655484604684,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-548.565981857008,-522.006315375159,-538.243990405289,-540.100865577938,0.799823116356423,0.0758676915853616,0.0395008627100697,0.0758676915853616,-0.0606807335145719,0.0395008627100697,-0.0315937031115352,0.745799178256668,0,1,0.654438988321007,2,0,1,NA,NA,"shaikh_window",1947,2011,16.6932111282358,8.52100605689759,11.6970034266574
1772640348,"SR_none__LR_trend","none","trend",2,1,"Y_short",1,2,"p02_Y_short_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",287.256679684837,62,57,6,4,0,3,13,-14.9098974041,-13.770896556511,0.351787150162865,0.351787150162865,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-548.513359369674,-521.953692887825,-538.191367917955,-540.048243090604,0.818396973110858,0.0945783149204983,0.0477882160639361,0.0945783149204983,-0.0774026066528613,0.0477882160639361,-0.039109731377093,0.70294168136771,0.0888346918920622,0.992427030851785,0.00395771585661597,1,0,0,NA,NA,"shaikh_window",1947,2011,16.7458336155699,8.57362854423172,11.7496259139915
1772640348,"SR_none__LR_trend","none","trend",2,1,"Y_only",2,0,"p02_Y_only_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",282.416903106627,62,57,4,4,0,3,11,-14.7536834845958,-13.6018321597115,0.333130879629728,0.333130879629728,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-542.833806213253,-520.360242267073,-534.099813446414,-536.967139546587,0.818396973110858,0.0630254139819975,0.0544721587366084,0.0630254139819975,-0.0515798080319255,0.0544721587366084,-0.0445798498288545,0.338213221787109,1,0,0.00333630456174983,1,0,0,NA,NA,"shaikh_window",1947,2011,18.3392842363216,14.2531817006525,15.8411803855323
