"year","Y_real","K_total_real","K_real","K_t","capacity_register","y_t","k_t","omega_t","omega_k_t","a00_baseline_available","omega_k_formula","K_machinery_real","K_other_real","s_t","I_total","I_machinery","phi_t","s_ME_over_ME_NRC_gross_real","phi_ME_over_ME_NRC_real","s_ME_over_ME_NRC_gross_cc","phi_ME_over_ME_NRC_cc","s_t_proxy","phi_t_proxy","s_t_proxy_cc","phi_t_proxy_cc","pK_relative_ME_NRC","composition_status","composition_basis","composition_tier","a03_composition_status","a03_composition_basis","a03_composition_tier","direct_sector_asset_split","sector_target","external_pressure_t","D_external_high","GVA","EC","GOS","KNC","KNR","KGC","KGR","IGC","pY","pK","GVA_real","GVA_NF","KGC_NF","pK_NF","Wsh_NF","Py_fred","GOS_NF","EC_NF","Psh_NF","e_NF","KNC_NF","KNR_NF","IGC_NF","IGp_NF","KGR_NF","K_ME_gross_real","K_NRC_gross_real","K_ME_NRC_component_gross_real","IG_ME_real","IG_NRC_real","IG_ME_NRC_component_real","K_ME_gross_cc","K_NRC_gross_cc","K_ME_NRC_component_gross_cc","IG_ME_cc","IG_NRC_cc","IG_ME_NRC_component_cc","pK_ME","pK_NRC","K_IP_gross_real","K_IP_gross_cc","profitability_register","notes","layer_B1_A00","layer_C1_C2","layer_D1_D2","omega_dev","omega_dev_k_t","s_dev","s_dev_k_t","omega_s_dev_k_t","s_proxy_dev","s_proxy_dev_k_t","omega_s_proxy_dev_k_t","phi_proxy_dev","gY","gK","gK_machinery","L","A_t","Q_t","a_t","q_t","D_post1945","D_post1974"
1939,782920.871348315,1626436.68248137,1626436.68248137,1626436.68248137,"gross_real_GPIM_stock",13.5707869115626,14.3019020954451,0.630537992484756,9.01789263597548,TRUE,"omega_t * k_t",NA,NA,NA,4824,NA,NA,0.0361044203056398,0.109411670574183,0.0698980255292911,0.197744095875925,0.0361044203056398,0.109411670574183,0.0698980255292911,0.197744095875925,2.00633733136396,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,44443,28023,11768,94830,2379843.20964087,64808.8873985036,1626436.68248137,4824,7.12,3.98471628785623,782920.871348315,44443,64808.8873985036,3.98471628785623,0.630537992484756,7.12,11768,28023,0.369462007515244,0.585947257609821,94830,2379843.20964087,4824,3.98471628785623,1626436.68248137,105877.492093236,2826657.94808103,2932535.44017427,9140.61122809272,74402.6815497581,83543.2927778508,6498.17299763872,86468.3013545678,92966.4743522065,561,2276,2837,0.0613744514454159,0.0305902953037773,161266.59100471,8870.37568121135,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",0.00775971686140187,0.110978710840144,NA,NA,NA,-0.00570073862188313,-0.0815314056418952,-0.0514086488379009,0.0292653093784672,0.109079689207,0.0445655210226015,NA,NA,NA,NA,NA,NA,0,0
1940,889189.643858432,1715622.72985476,1715622.72985476,1715622.72985476,"gross_real_GPIM_stock",13.6980658144214,14.3552866804615,0.607110693449235,8.71524805123755,TRUE,"omega_t * k_t",NA,NA,NA,5979,NA,NA,0.0370959207805582,0.114046279288342,0.0686582938855242,0.197641948495191,0.0370959207805582,0.114046279288342,0.0686582938855242,0.197641948495191,1.91355446080779,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,51078,31010,15041,100547,2405652.62538031,71706.4121389663,1715622.72985476,5979,7.205,4.17961425266479,889189.643858432,51078,71706.4121389663,4.17961425266479,0.607110693449235,7.205,15041,31010,0.392889306550765,0.647146081909062,100547,2405652.62538031,5979,4.17961425266479,1715622.72985476,109111.804212105,2832230.58374366,2941342.38795576,10292.8115917517,79958.3711384494,90251.1827302011,6752.69518571675,91599.5184153916,98352.2136011083,637,2586,3223,0.061887851955871,0.0323418294192398,168551.444276951,9928.53991710958,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",-0.0156675821741191,-0.224912633699168,NA,NA,NA,-0.00470923814696474,-0.0676024636462441,-0.0410421785831479,0.0338999180926262,0.1272789028588,0.0533845850163992,NA,NA,NA,NA,NA,NA,0,0
1941,1087303.56734269,1817219.57023165,1817219.57023165,1817219.57023165,"gross_real_GPIM_stock",13.899211397899,14.4128181822523,0.594511097780444,8.56858035964076,TRUE,"omega_t * k_t",NA,NA,NA,7339,NA,NA,0.0388259879868804,0.131467328967999,0.0697734711703083,0.21940185976376,0.0388259879868804,0.131467328967999,0.0697734711703083,0.21940185976376,1.85686834460372,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,66680,39642,21120,112617,2446087.37670543,83664.1480143753,1817219.57023165,7339,7.692,4.60396472638197,1087303.56734269,66680,83664.1480143753,4.60396472638197,0.594511097780444,7.692,21120,39642,0.405488902219556,0.682054386761516,112617,2446087.37670543,7339,4.60396472638197,1817219.57023165,114874.419329611,2843824.77380948,2958699.19313909,13036.7353983127,86126.5738485499,99163.3092468626,7692.52155625784,102557.426271067,110249.947827325,873,3106,3979,0.0669646175462752,0.0360632016485618,184054.058110784,12117.4552951036,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",-0.0282671778429101,-0.407409694775254,NA,NA,NA,-0.00297917094064253,-0.0429382491013304,-0.0255272656100021,0.0513209677722832,0.201145583477601,0.0575315017908,NA,NA,NA,NA,NA,NA,0,0
1942,1269278.79624277,1876904.55960109,1876904.55960109,1876904.55960109,"gross_real_GPIM_stock",14.0539594201574,14.4451344669669,0.604405412159509,8.73071745120666,TRUE,"omega_t * k_t",NA,NA,NA,5984,NA,NA,0.0396288046742215,0.142587323967666,0.0683687302141524,0.22824938358577,0.0396288046742215,0.142587323967666,0.0683687302141524,0.22824938358577,1.77844979521416,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,84033,50790,26966,120147,2443076.2782025,92303.4839863076,1876904.55960109,5984,8.304,4.91785709156812,1269278.79624277,84033,92303.4839863076,4.91785709156812,0.604405412159509,8.304,26966,50790,0.395594587840491,0.654518606024808,120147,2443076.2782025,5984,4.91785709156812,1876904.55960109,116584.116730929,2825319.32167298,2941903.43840391,9367.99202329246,56332.0419111183,65700.0339344108,8064.32237066431,109889.051129243,117953.373499907,648,2191,2839,0.0691717070626043,0.0388943827645552,185035.777449543,13067.6744175606,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",-0.018372863463845,-0.265398483278465,NA,NA,NA,-0.00217635425330143,-0.0314377298366946,-0.0190011340593067,0.0624409627719502,0.154748022258399,0.0323162847146001,NA,NA,NA,NA,NA,NA,0,0
1943,1439901.30600023,1915561.77776852,1915561.77776852,1915561.77776852,"gross_real_GPIM_stock",14.1800851317035,14.4655214941134,0.621900080256822,8.99610897814591,TRUE,"omega_t * k_t",NA,NA,NA,5216,NA,NA,0.0397088296023661,0.134690149219498,0.0686628187507856,0.217233560090703,0.0397088296023661,0.134690149219498,0.0686628187507856,0.217233560090703,1.7829145770685,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,99680,61991,31048,121044,2423934.29486241,95657.4030573604,1915561.77776852,5216,8.683,4.99369971605896,1439901.30600023,99680,95657.4030573604,4.99369971605896,0.621900080256822,8.683,31048,61991,0.378099919743178,0.607975351260667,121044,2423934.29486241,5216,4.99369971605896,1915561.77776852,115542.995278922,2794212.75516599,2909755.75044491,6731.15299672131,43243.9419580841,49975.0949548054,8222.2309856219,111525.707348585,119747.938334207,479,1726,2205,0.0711616568860219,0.0399131050928011,178189.183050658,12684.5178660691,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",-0.000878195366532109,-0.012703553950601,NA,NA,NA,-0.00209632932515683,-0.0303244969117964,-0.0188588070631939,0.0545437880237822,0.1261257115461,0.0203870271464996,NA,NA,NA,NA,NA,NA,0,0
1944,1456657.8663667,1977953.3609917,1977953.3609917,1977953.3609917,"gross_real_GPIM_stock",14.1916552369896,14.4975732120151,0.627959009724536,9.10388171762596,TRUE,"omega_t * k_t",NA,NA,NA,6646,NA,NA,0.041225083644947,0.169020769694395,0.0699222521124901,0.262336835402738,0.041225083644947,0.169020769694395,0.0699222521124901,0.262336835402738,1.74844216741615,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,103244,64833,31073,122510,2427590.62875883,99818.751722149,1977953.3609917,6646,8.89,5.04656751219362,1456657.8663667,103244,99818.751722149,5.04656751219362,0.627959009724536,8.89,31073,64833,0.372040990275464,0.592460629617633,122510,2427590.62875883,6646,5.04656751219362,1977953.3609917,119433.764152565,2777680.16728767,2897113.93144024,11593.6352255708,56999.3267313127,68592.9619568835,8488.57323410124,112911.595920132,121400.169154233,824,2317,3141,0.071073479885118,0.0406496029492073,181532.28024938,12918.3807622744,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",0.00518073410118192,0.0751080719238681,NA,NA,NA,-0.000580075282575934,-0.00840968387762495,-0.00528093675988976,0.0888744084986792,0.0115701052861006,0.0320517179016999,NA,NA,NA,NA,NA,NA,0,0
1945,1328216.50526316,2070943.16265062,2070943.16265062,2070943.16265062,"gross_real_GPIM_stock",14.0993476268021,14.5435146956026,0.638440192180252,9.28516431723684,TRUE,"omega_t * k_t",NA,NA,NA,9022,NA,NA,0.0426317185659251,0.140633350159912,0.0697296494782352,0.215971394517282,0.0426317185659251,0.140633350159912,0.0697296494782352,0.215971394517282,1.68327276704934,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,96576,61658,26820,134003,2465659.51697451,112551.061780498,2070943.16265062,9022,9.12,5.43477309326264,1328216.50526316,96576,112551.061780498,5.43477309326264,0.638440192180252,9.12,26820,61658,0.361559807819748,0.566317428395342,134003,2465659.51697451,9022,5.43477309326264,2070943.16265062,123786.404102567,2779835.78769684,2903622.19179941,12314.8908935065,75252.4669167383,87567.3578102448,9106.90018180034,121496.082192905,130602.982374705,906,3289,4195,0.07356947031319,0.0437062083777141,192738.703739755,15086.3354556506,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",0.015661916556898,0.227779313606547,NA,NA,NA,0.000826559638402162,0.0120210822478938,0.00767474206055994,0.0604869889641962,-0.0923076101875004,0.0459414835874998,NA,NA,NA,NA,NA,NA,1,0
1946,1227613.14957265,2197210.46656807,2197210.46656807,2197210.46656807,"gross_real_GPIM_stock",14.0205823132805,14.602699144033,0.663415069811751,9.68765067207865,TRUE,"omega_t * k_t",NA,NA,NA,12964,NA,NA,0.043243093266038,0.0906490835929253,0.0629850705849095,0.129112924453804,0.043243093266038,0.0906490835929253,0.0629850705849095,0.129112924453804,1.4872225559398,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,100771,66853,24393,161715,2537065.56718696,140052.308933832,2197210.46656807,12964,10.296,6.37409620356427,1227613.14957265,100771,140052.308933832,6.37409620356427,0.663415069811751,10.296,24393,66853,0.336584930188249,0.507351951296127,161715,2537065.56718696,12964,6.37409620356427,2197210.46656807,127977.301395762,2831508.05753604,2959485.3589318,12443.3242333663,124825.843199645,137269.167433011,10089.4045927531,150097.835003203,160187.239595956,981,6617,7598,0.0788374538509157,0.0530098562155663,219423.352421731,19523.0183745419,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",0.0406367941883969,0.593406879711149,NA,NA,NA,0.00143793433851507,0.0209977225342096,0.0139302055609204,0.0105027223972095,-0.0787653135216004,0.0591844484304005,NA,NA,NA,NA,NA,NA,1,0
1947,1341561.4657798,2346286.19853907,2346286.19853907,2346286.19853907,"gross_real_GPIM_stock",14.1093447664935,14.668344295017,0.644483720777999,9.45350910890529,TRUE,"omega_t * k_t",NA,NA,NA,16831,NA,NA,0.046722263339148,0.152088787734853,0.0628482947821583,0.19706386626661,0.046722263339148,0.152088787734853,0.0628482947821583,0.19706386626661,1.36829322485971,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,122211,78763,32256,192728,2643099.25018316,171085.155595539,2346286.19853907,16831,11.426,7.29174282754023,1341561.4657798,122211,171085.155595539,7.29174282754023,0.644483720777999,11.426,32256,78763,0.355516279222001,0.551629572261087,192728,2643099.25018316,16831,7.29174282754023,2346286.19853907,141022.267000715,2877287.56908452,3018309.83608523,21576.7856980036,120292.881483642,141869.667181646,12019.3968019208,179225.200105312,191244.596907233,1839,7493,9332,0.0852304891812573,0.0622896376542357,248188.557603865,24863.3092028034,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",0.0217054451546449,0.31838294260494,NA,NA,NA,0.00491710441162507,0.0721257804442635,0.0464838913447359,0.0719424265391372,0.0887624532130005,0.0656451509840004,NA,NA,NA,NA,NA,NA,1,0
1948,1455627.9562443,2505555.73718216,2505555.73718216,2505555.73718216,"gross_real_GPIM_stock",14.1909479505293,14.7340211190663,0.624581372598025,9.20259513443472,TRUE,"omega_t * k_t",NA,NA,NA,18915,NA,NA,0.0504965171205722,0.147270918982852,0.0742643134985354,0.206674025643203,0.0504965171205722,0.147270918982852,0.0742643134985354,0.206674025643203,1.50844091033383,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,140041,87467,40196,211040,2746121.83467642,192552.448364779,2505555.73718217,18915,12.067,7.68501955503613,1455627.9562443,140041,192552.448364779,7.68501955503613,0.624581372598025,12.067,40196,87467,0.375418627401975,0.601072404449678,211040,2746121.83467642,18915,7.68501955503613,2505555.73718217,156722.977873829,2946916.37807653,3103639.35595036,25102.1953398286,145346.902915282,170449.098255111,15196.4289569386,189429.834197548,204626.263154487,2434,9343,11777,0.0969636307521707,0.064280695443822,266044.943765771,28077.0941387059,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",0.00180309697467096,0.0265668689045265,NA,NA,NA,0.00869135819304927,0.128058655169758,0.0799830506189845,0.0671245577871362,0.0816031840357994,0.0656768240492998,NA,NA,NA,NA,NA,NA,1,0
1949,1419119.00614312,2637652.25681124,2637652.25681124,2637652.25681124,"gross_real_GPIM_stock",14.1655468188294,14.7853997828012,0.622946489496739,9.21051289050185,TRUE,"omega_t * k_t",NA,NA,NA,17205,NA,NA,0.0541944345851118,0.154936159216523,0.0815726311088476,0.221299546271723,0.0541944345851118,0.154936159216523,0.0815726311088476,0.221299546271723,1.55005400333567,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,136291,84902,38434,215670,2813441.39406346,202194.530665119,2637652.25681124,17205,12.046,7.6657008194689,1419119.00614312,136291,202194.530665119,7.6657008194689,0.622946489496739,12.046,38434,84902,0.377053510503261,0.605274316270524,215670,2813441.39406346,17205,7.6657008194689,2637652.25681124,172660.175073485,3013279.05273272,3185939.2278062,26385.3957245777,143913.105658203,170298.501382781,16915.6664248628,190453.719543467,207369.38596833,2585,9096,11681,0.0979708633891021,0.063204806528206,267879.188865516,27482.2839000745,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",0.000168213873384948,0.00248710936700996,NA,NA,NA,0.0123892756575889,0.183180393616779,0.114111583148203,0.0747897980208072,-0.0254011316998994,0.0513786637348996,NA,NA,NA,NA,NA,NA,1,0
1950,1592827.60541205,2766015.84713308,2766015.84713308,2766015.84713308,"gross_real_GPIM_stock",14.2810213629557,14.8329185204504,0.609475288313768,9.04029729178614,TRUE,"omega_t * k_t",NA,NA,NA,18927,NA,NA,0.0572172333785682,0.151652857396904,0.0850725782682697,0.214998416217928,0.0572172333785682,0.151652857396904,0.0850725782682697,0.214998416217928,1.53210218368831,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,154866,94387,46116,241923,2890009.3274238,231543.492069792,2766015.84713308,18927,12.195,8.3710110449939,1592827.60541205,154866,231543.492069792,8.3710110449939,0.609475288313768,12.195,46116,94387,0.390524711686232,0.640755612531387,241923,2890009.3274238,18927,8.3710110449939,2766015.84713308,186755.957753423,3077224.95718847,3263980.91494189,25606.4610181706,143242.721632926,168849.182651097,19801.347204549,212956.935283458,232758.282488007,2715,9913,12628,0.106027927798121,0.0692042142664888,267318.406695564,30748.0134743583,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",-0.0133029873095861,-0.197322126841677,NA,NA,NA,0.0154120744510453,0.22860604456347,0.139329734920591,0.0715064962011882,0.1154745441263,0.0475187376492006,NA,NA,NA,NA,NA,NA,1,0
1951,1706080.10750383,2922213.37866539,2922213.37866539,2922213.37866539,"gross_real_GPIM_stock",14.3497089622642,14.887851893495,0.618138626346099,9.20275631868917,TRUE,"omega_t * k_t",NA,NA,NA,22791,NA,NA,0.0592422847193463,0.131380984601684,0.0859423997652475,0.184226698531922,0.0592422847193463,0.131380984601684,0.0859423997652475,0.184226698531922,1.49306908050186,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,177643,109808,52470,262117,2983783.53794378,256708.234506678,2922213.37866539,22791,13.06,8.78471902089229,1706080.10750383,177643,256708.234506678,8.78471902089229,0.618138626346099,13.06,52470,109808,0.381861373653901,0.617760090339502,262117,2983783.53794378,22791,8.78471902089229,2922213.37866539,198937.880016437,3159100.73984576,3358038.6198622,24632.3194465753,162855.386793826,187487.706240401,21789.8440887169,231750.249604688,253540.093693405,2698,11947,14645,0.109530895206667,0.0733595629546159,285877.577188508,34604.0271182392,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",-0.00463964927725513,-0.0690744112775355,NA,NA,NA,0.0174371257918234,0.259601346236908,0.16046961956048,0.0512346234059682,0.0686875993085003,0.0549333730445998,NA,NA,NA,NA,NA,NA,1,0
1952,1754849.68568418,3084208.72287323,3084208.72287323,3084208.72287323,"gross_real_GPIM_stock",14.3778937620312,14.9418056906467,0.63357057934292,9.46668848785237,TRUE,"omega_t * k_t",NA,NA,NA,24435,NA,NA,0.0603121014557521,0.120324471427751,0.0874719628814235,0.169630735813196,0.0603121014557521,0.120324471427751,0.0874719628814235,0.169630735813196,1.49348831304018,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,185883,117770,51316,277787,3083579.94546959,277843.643963093,3084208.72287323,24435,13.286,9.00858758042339,1754849.68568418,185883,277843.643963093,9.00858758042339,0.63357057934292,13.286,51316,117770,0.36642942065708,0.578356117856839,277787,3083579.94546959,24435,9.00858758042339,3084208.72287323,207812.740230754,3237809.86642333,3445622.60665408,22137.3855487461,161843.356573513,183980.742122259,23459.1404975585,244731.257028556,268190.397526114,2499,12233,14732,0.112885959116412,0.075585431858264,306459.649444021,37480.9887069963,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",0.010792303719566,0.161256505132198,NA,NA,NA,0.0185069425282292,0.276527139184766,0.175199459777332,0.0401781102320352,0.0281847997669988,0.0539537971516992,NA,NA,NA,NA,NA,NA,1,0
1953,1856589.97575667,3262878.62044169,3262878.62044169,3262878.62044169,"gross_real_GPIM_stock",14.4342520166857,14.9981203761222,0.644071883964771,9.65986764657944,TRUE,"omega_t * k_t",NA,NA,NA,26931,NA,NA,0.06093236271131,0.110212763505077,0.0898588917274973,0.15858347804515,0.06093236271131,0.110212763505077,0.0898588917274973,0.15858347804515,1.52160239307294,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,199043,128198,52960,292500,3195420.74700718,298674.907638712,3262878.62044169,26931,13.447,9.15372413081921,1856589.97575667,199043,298674.907638712,9.15372413081921,0.644071883964771,13.447,52960,128198,0.355928116035229,0.552621725767953,292500,3195420.74700718,26931,9.15372413081921,3262878.62044169,216223.293667967,3332355.55748222,3548578.85115019,22264.7361192637,179751.213859506,202015.94997877,24832.2261241907,251514.673406865,276346.899531056,2557,13567,16124,0.114845286569,0.0754765417640182,326282.975650187,40260.8148023246,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",0.0212936083414169,0.319364101146571,NA,NA,NA,0.0191272037837871,0.286872104807858,0.184766257000537,0.0300664023093612,0.0563582546545014,0.0563146854755008,NA,NA,NA,NA,NA,NA,1,0
1954,1812883.74535809,3427964.33459605,3427964.33459605,3427964.33459605,"gross_real_GPIM_stock",14.410429364878,15.0474771545022,0.642039314043351,9.66107191035959,TRUE,"omega_t * k_t",NA,NA,NA,26377,NA,NA,0.0609189712864426,0.100739819395081,0.0890371226827592,0.144411473788328,0.0609189712864426,0.100739819395081,0.0890371226827592,0.144411473788328,1.50667972318977,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,196164,125945,52902,301967,3289625.11445612,314665.674722667,3427964.33459605,26377,13.572,9.17937422939223,1812883.74535809,196164,314665.674722667,9.17937422939223,0.642039314043351,13.572,52902,125945,0.357960685956649,0.557537020127834,301967,3289625.11445612,26377,9.17937422939223,3427964.33459605,222418.96048677,3428643.35704565,3651062.31753242,20610.5530633333,183981.366865597,204591.91992893,25208.9640729449,257919.727796006,283128.691868951,2336,13840,16176,0.113339995914802,0.0752250091179641,342485.439674285,42132.165858704,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",0.0192610384199969,0.289830035596893,NA,NA,NA,0.0191138123589197,0.287614654806285,0.184659915680643,0.0205934581993652,-0.0238226518077003,0.04935677838,NA,NA,NA,NA,NA,NA,1,0
1955,2011937.46308239,3594842.79352226,3594842.79352226,3594842.79352226,"gross_real_GPIM_stock",14.5146087277517,15.0950108189801,0.622858846487424,9.40206102642513,TRUE,"omega_t * k_t",NA,NA,NA,28956,NA,NA,0.0610055500707824,0.103031717613456,0.0866492893729297,0.143638850889193,0.0610055500707824,0.103031717613456,0.0866492893729297,0.143638850889193,1.46022948081825,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,221376,137886,64330,332305,3396304.03284581,351730.652776823,3594842.79352226,28956,13.801,9.7843124993011,2011937.46308239,221376,351730.652776823,9.7843124993011,0.622858846487424,13.801,64330,137886,0.377141153512576,0.605500195813933,332305,3396304.03284581,28956,9.7843124993011,3594842.79352226,229006.011988472,3524849.36219904,3753855.37418751,21414.9822008208,186433.46191775,207848.444118571,26948.1965849512,284054.891610832,311003.088195783,2520,15024,17544,0.117674625006385,0.0805863917638791,354345.208941514,46517.3444964817,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital.","baseline interaction","A03 proxy/escalation","diagnostic",8.05708640698732e-05,0.00121621806482931,NA,NA,NA,0.0192003911432595,0.289830112036151,0.180523249260158,0.0228853564177402,0.104179362873699,0.0475336644778999,NA,NA,NA,NA,NA,NA,1,0
